Match,Team_Name,Player_Name,Minute,Type_Of_Goal
7294,Real Madrid,Karim Benzema,45+1,Penalty
7531,Real Madrid,Karim Benzema,12,Normal
7382,Real Madrid,Karim Benzema,88,Normal
7382,Real Madrid,Karim Benzema,90+10,Normal
7221,Real Madrid,Karim Benzema,83,Penalty
7221,Real Madrid,Karim Benzema,89,Normal
7449,Real Madrid,Karim Benzema,31,Normal
7269,Real Madrid,Karim Benzema,14,Penalty
7171,Real Madrid,Karim Benzema,75,Normal
7227,Real Madrid,Karim Benzema,60,Penalty
7351,Real Madrid,Karim Benzema,29,Normal
7351,Real Madrid,Karim Benzema,32,Normal
7351,Real Madrid,Karim Benzema,36,Normal
7467,Real Madrid,Karim Benzema,72,Penalty
7253,Real Madrid,Karim Benzema,24,Normal
7407,Real Madrid,Karim Benzema,5,Normal
7407,Real Madrid,Karim Benzema,17,Normal
7407,Real Madrid,Karim Benzema,42,Penalty
5423,Real Madrid,Marco Asensio,11,Normal
5423,Real Madrid,Marco Asensio,59,Normal
5284,Real Madrid,Marco Asensio,56,Normal
5374,Real Madrid,Marco Asensio,10,Normal
5374,Real Madrid,Marco Asensio,83,Normal
5632,Real Madrid,Marco Asensio,28,Normal
5970,Real Madrid,Marco Asensio,41,Normal
6234,Real Madrid,Marco Asensio,74,Normal
6304,Real Madrid,Marco Asensio,50,Normal
6332,Real Madrid,Marco Asensio,52,Normal
6527,Real Madrid,Marco Asensio,13,Normal
6597,Real Madrid,Marco Asensio,90+4,Normal
6607,Real Madrid,Marco Asensio,41,Normal
6478,Real Madrid,Marco Asensio,53,Normal
6683,Real Madrid,Marco Asensio,67,Normal
6933,Real Madrid,Marco Asensio,74,Normal
6969,Real Madrid,Marco Asensio,79,Normal
7040,Real Madrid,Marco Asensio,45,Normal
6949,Real Madrid,Marco Asensio,63,Normal
6863,Real Madrid,Marco Asensio,57,Normal
6831,Real Madrid,Marco Asensio,19,Normal
7047,Real Madrid,Marco Asensio,55,Normal
7120,Real Madrid,Marco Asensio,24,Normal
7120,Real Madrid,Marco Asensio,29,Normal
7120,Real Madrid,Marco Asensio,55,Normal
7390,Real Madrid,Marco Asensio,42,Normal
7369,Real Madrid,Marco Asensio,76,Normal
7294,Real Madrid,Marco Asensio,8,Normal
7299,Real Madrid,Marco Asensio,90+2,Normal
7171,Real Madrid,Marco Asensio,89,Normal
7429,Real Madrid,Marco Asensio,70,Normal
7351,Real Madrid,Marco Asensio,73,Normal
7244,Real Madrid,Marco Asensio,52,Normal
7326,Real Madrid,Marco Asensio,90+3,Normal
5674,Real Madrid,Gustavo Cabral,56,OG
5932,Real Madrid,Jesús Vallejo,40,Normal
5334,Real Madrid,Lucas Vázquez,11,Normal
5474,Real Madrid,Lucas Vázquez,59,Normal
5476,Real Madrid,Lucas Vázquez,36,Normal
5409,Real Madrid,Lucas Vázquez,1,Normal
5689,Real Madrid,Lucas Vázquez,83,Normal
6172,Real Madrid,Lucas Vázquez,84,Normal
6016,Real Madrid,Lucas Vázquez,80,Normal
6454,Real Madrid,Lucas Vázquez,90+2,Normal
6478,Real Madrid,Lucas Vázquez,6,Normal
7040,Real Madrid,Lucas Vázquez,90+6,Normal
7019,Real Madrid,Lucas Vázquez,68,Normal
6791,Real Madrid,Lucas Vázquez,90+3,Normal
7395,Real Madrid,Lucas Vázquez,85,Normal
7351,Real Madrid,Lucas Vázquez,90+1,Normal
7178,Real Madrid,Lucas Vázquez,79,Normal
7161,Real Madrid,Lucas Vázquez,61,Normal
7633,Real Madrid,Lucas Vázquez,90+2,Normal
7793,Real Madrid,Lucas Vázquez,73,Normal
5632,Real Madrid,Paulo Oliveira,18,OG
7344,Real Madrid,Ronald Araújo,9,OG
7742,Real Madrid,Vicente Guaita,79,OG
6427,Real Madrid,Yassine Bounou,55,OG
7308,Real Madrid,Álvaro Muñoz,85,Normal
6669,Real Madrid,Éder Militão,76,Normal
6921,Real Madrid,Éder Militão,90+2,Normal
7390,Real Madrid,Éder Militão,48,Normal
7204,Real Madrid,Éder Militão,41,Normal
7519,Real Madrid,Éder Militão,3,Normal
7214,Real Madrid,Éder Militão,40,Normal
7326,Real Madrid,Éder Militão,39,Normal
7623,Real Madrid,Jude Bellingham,25,Normal
7698,Real Madrid,Jude Bellingham,35,Normal
7698,Real Madrid,Jude Bellingham,54,Normal
7648,Real Madrid,Jude Bellingham,19,Normal
7648,Real Madrid,Jude Bellingham,60,Normal
7592,Real Madrid,Jude Bellingham,74,Normal
7539,Real Madrid,Jude Bellingham,36,Normal
7607,Real Madrid,Jude Bellingham,53,Normal
7907,Real Madrid,Jude Bellingham,9,Normal
7907,Real Madrid,Jude Bellingham,54,Normal
7671,Real Madrid,Jude Bellingham,57,Penalty
7858,Real Madrid,Jude Bellingham,90+5,Normal
7756,Real Madrid,Jude Bellingham,81,Normal
7793,Real Madrid,Jude Bellingham,90+1,Normal
7898,Real Madrid,Jude Bellingham,71,Normal
7557,Real Madrid,Jude Bellingham,68,Normal
7557,Real Madrid,Jude Bellingham,90+2,Normal
5834,Real Madrid,Raphaël Varane,34,Normal
5724,Real Madrid,Raphaël Varane,20,Normal
6118,Real Madrid,Raphaël Varane,34,Normal
6118,Real Madrid,Raphaël Varane,53,Normal
6086,Real Madrid,Raphaël Varane,37,Normal
6537,Real Madrid,Raphaël Varane,55,Normal
6537,Real Madrid,Raphaël Varane,84,Normal
7490,Real Madrid,Antonio Rüdiger,90+3,Normal
7639,Real Madrid,Antonio Rüdiger,78,Normal
7742,Real Madrid,Carlos Dominguez,88,OG
6377,Real Madrid,James Rodríguez,90+2,Normal
5583,Real Madrid,Kévin Rodrigues,36,OG
5656,Real Madrid,Vinicius Júnior,83,Normal
5783,Real Madrid,Vinicius Júnior,80,Normal
6262,Real Madrid,Vinicius Júnior,19,Normal
6204,Real Madrid,Vinicius Júnior,71,Normal
6361,Real Madrid,Vinicius Júnior,36,Normal
6574,Real Madrid,Vinicius Júnior,89,Normal
6720,Real Madrid,Vinicius Júnior,65,Normal
6732,Real Madrid,Vinicius Júnior,16,Normal
6805,Real Madrid,Vinicius Júnior,22,Normal
6805,Real Madrid,Vinicius Júnior,73,Normal
7074,Real Madrid,Vinicius Júnior,45,Normal
7074,Real Madrid,Vinicius Júnior,68,Normal
7074,Real Madrid,Vinicius Júnior,83,Normal
6778,Real Madrid,Vinicius Júnior,90+2,Normal
6898,Real Madrid,Vinicius Júnior,52,Normal
6898,Real Madrid,Vinicius Júnior,61,Normal
7100,Real Madrid,Vinicius Júnior,54,Normal
6843,Real Madrid,Vinicius Júnior,87,Normal
6892,Real Madrid,Vinicius Júnior,73,Normal
6892,Real Madrid,Vinicius Júnior,85,Normal
7113,Real Madrid,Vinicius Júnior,86,Normal
6949,Real Madrid,Vinicius Júnior,80,Normal
6849,Real Madrid,Vinicius Júnior,47,Normal
6984,Real Madrid,Vinicius Júnior,55,Normal
6831,Real Madrid,Vinicius Júnior,56,Normal
7490,Real Madrid,Vinicius Júnior,72,Normal
7477,Real Madrid,Vinicius Júnior,9,Normal
7395,Real Madrid,Vinicius Júnior,34,Normal
7382,Real Madrid,Vinicius Júnior,12,Normal
7269,Real Madrid,Vinicius Júnior,56,Normal
7513,Real Madrid,Vinicius Júnior,42,Normal
7191,Real Madrid,Vinicius Júnior,70,Normal
7244,Real Madrid,Vinicius Júnior,54,Normal
7326,Real Madrid,Vinicius Júnior,22,Normal
7359,Real Madrid,Vinicius Júnior,48,Normal
7747,Real Madrid,Vinicius Júnior,4,Normal
7747,Real Madrid,Vinicius Júnior,64,Normal
7698,Real Madrid,Vinicius Júnior,6,Normal
7648,Real Madrid,Vinicius Júnior,73,Normal
7729,Real Madrid,Vinicius Júnior,45+5,Normal
7729,Real Madrid,Vinicius Júnior,76,Normal
7907,Real Madrid,Vinicius Júnior,65,Normal
7671,Real Madrid,Vinicius Júnior,67,Normal
7793,Real Madrid,Vinicius Júnior,18,Penalty
7742,Real Madrid,Vinicius Júnior,21,Normal
7677,Real Madrid,Vinicius Júnior,65,Normal
7580,Real Madrid,Vinicius Júnior,42,Normal
7580,Real Madrid,Vinicius Júnior,49,Normal
5501,Real Madrid,Cristiano Ronaldo,53,Normal
5553,Real Madrid,Cristiano Ronaldo,14,Normal
5520,Real Madrid,Cristiano Ronaldo,87,Normal
5449,Real Madrid,Cristiano Ronaldo,45+1,Normal
5449,Real Madrid,Cristiano Ronaldo,78,Normal
5297,Real Madrid,Cristiano Ronaldo,76,Normal
5423,Real Madrid,Cristiano Ronaldo,65,Normal
5474,Real Madrid,Cristiano Ronaldo,11,Normal
5474,Real Madrid,Cristiano Ronaldo,47,Normal
5474,Real Madrid,Cristiano Ronaldo,64,Normal
5474,Real Madrid,Cristiano Ronaldo,90+1,Normal
5387,Real Madrid,Cristiano Ronaldo,16,Penalty
5387,Real Madrid,Cristiano Ronaldo,38,Penalty
5617,Real Madrid,Cristiano Ronaldo,85,Normal
5427,Real Madrid,Cristiano Ronaldo,44,Normal
5427,Real Madrid,Cristiano Ronaldo,61,Normal
5317,Real Madrid,Cristiano Ronaldo,23,Normal
5317,Real Madrid,Cristiano Ronaldo,31,Penalty
5409,Real Madrid,Cristiano Ronaldo,27,Normal
5409,Real Madrid,Cristiano Ronaldo,37,Normal
5409,Real Madrid,Cristiano Ronaldo,80,Normal
5381,Real Madrid,Cristiano Ronaldo,78,Normal
5381,Real Madrid,Cristiano Ronaldo,84,Normal
5570,Real Madrid,Cristiano Ronaldo,32,Normal
5456,Real Madrid,Cristiano Ronaldo,34,Normal
5456,Real Madrid,Cristiano Ronaldo,84,Normal
6969,Real Madrid,Eduardo Camavinga,40,Normal
7100,Real Madrid,Eduardo Camavinga,72,Normal
6069,Real Madrid,Federico Valverde,47,Normal
6058,Real Madrid,Federico Valverde,61,Normal
6756,Real Madrid,Federico Valverde,54,Normal
6618,Real Madrid,Federico Valverde,14,Normal
6746,Real Madrid,Federico Valverde,5,Normal
7490,Real Madrid,Federico Valverde,45+3,Normal
7531,Real Madrid,Federico Valverde,35,Normal
7299,Real Madrid,Federico Valverde,78,Normal
7269,Real Madrid,Federico Valverde,66,Normal
7171,Real Madrid,Federico Valverde,11,Normal
7178,Real Madrid,Federico Valverde,81,Normal
7504,Real Madrid,Federico Valverde,36,Normal
7873,Real Madrid,Federico Valverde,46,Normal
6694,Real Madrid,Álvaro Odriozola,75,Normal
6640,Real Madrid,Álvaro Odriozola,33,Normal
7898,Real Madrid,Aurélien Tchouaméni,21,Normal
7677,Real Madrid,Aurélien Tchouaméni,84,Normal
7778,Real Madrid,Aurélien Tchouaméni,48,Normal
5735,Rayo Vallecano,Bebé,90+1,Normal
6980,Rayo Vallecano,Bebé,46,Normal
7550,Rayo Vallecano,Bebé,90+1,Penalty
7561,Rayo Vallecano,Bebé,90+1,Normal
5723,Rayo Vallecano,Toño,23,OG
7011,Rayo Vallecano,Catena,6,Normal
6866,Rayo Vallecano,Catena,26,Normal
7516,Rayo Vallecano,Catena,81,Normal
7289,Rayo Vallecano,Unknown,87,Penalty
7236,Rayo Vallecano,Unknown,33,Penalty
7337,Rayo Vallecano,Unknown,41,Penalty
7525,Rayo Vallecano,Unknown,53,Penalty
5864,Rayo Vallecano,José Pozo,23,Normal
5870,Rayo Vallecano,José Pozo,40,Normal
5658,Rayo Vallecano,José Pozo,35,Normal
7561,Rayo Vallecano,Abdul Mumin,31,Normal
6945,Rayo Vallecano,Fran Garcia,52,Normal
7363,Rayo Vallecano,Fran Garcia,85,Normal
7400,Rayo Vallecano,Fran Garcia,53,Normal
7881,Rayo Vallecano,Kike Pérez,16,Normal
7083,Rayo Vallecano,Pathé Ciss,60,Normal
7106,Rayo Vallecano,Pathé Ciss,78,Normal
7265,Rayo Vallecano,Pathé Ciss,59,Normal
7654,Rayo Vallecano,Pathé Ciss,79,Normal
7284,Rayo Vallecano,Rodrigo Ely,54,OG
7514,Rayo Vallecano,Unai López,90+5,Normal
7586,Rayo Vallecano,Unai López,39,Normal
5788,Rayo Vallecano,Abdoulaye Ba,33,Normal
5923,Rayo Vallecano,Adri Embarba,23,Penalty
5685,Rayo Vallecano,Adri Embarba,53,Normal
5641,Rayo Vallecano,Adri Embarba,85,Penalty
5950,Rayo Vallecano,Adri Embarba,29,Penalty
5762,Rayo Vallecano,Adri Embarba,28,Normal
5985,Rayo Vallecano,Gaël Kakuta,47,Penalty
6899,Rayo Vallecano,Iván Balliu,70,Normal
7147,Rayo Vallecano,Randy Ntekja,65,Normal
6792,Rayo Vallecano,Randy Ntekja,45+1,Normal
7002,Rayo Vallecano,Randy Ntekja,43,Normal
7535,Rayo Vallecano,Randy Ntekja,28,Penalty
5890,Rayo Vallecano,Álex Moreno,45,Normal
5976,Rayo Vallecano,Óscar Trejo,36,Penalty
6834,Rayo Vallecano,Óscar Trejo,63,Penalty
7002,Rayo Vallecano,Óscar Trejo,23,Penalty
7106,Rayo Vallecano,Óscar Trejo,9,Penalty
7499,Rayo Vallecano,Óscar Trejo,5,Normal
7204,Rayo Vallecano,Óscar Trejo,67,Penalty
7337,Rayo Vallecano,Óscar Trejo,34,Normal
5877,Rayo Vallecano,Mario Suárez,90+1,Normal
5842,Rayo Vallecano,Mario Suárez,20,Normal
5646,Rayo Vallecano,Álex Gálvez,61,Normal
7787,Rayo Vallecano,Pep Chavarría,80,Normal
7117,Rayo Vallecano,Radamel Falcao,90+6,Normal
7131,Rayo Vallecano,Radamel Falcao,44,Normal
6819,Rayo Vallecano,Radamel Falcao,76,Normal
7052,Rayo Vallecano,Radamel Falcao,77,Normal
6798,Rayo Vallecano,Radamel Falcao,30,Normal
7106,Rayo Vallecano,Radamel Falcao,81,Normal
7499,Rayo Vallecano,Radamel Falcao,80,Normal
7167,Rayo Vallecano,Radamel Falcao,90+2,Penalty
7897,Rayo Vallecano,Radamel Falcao,90+12,Penalty
7175,Rayo Vallecano,Sergio Camello,79,Normal
7264,Rayo Vallecano,Sergio Camello,70,Normal
7423,Rayo Vallecano,Sergio Camello,80,Normal
7215,Rayo Vallecano,Sergio Camello,2,Normal
7231,Rayo Vallecano,Sergio Camello,20,Normal
7514,Rayo Vallecano,Sergio Camello,40,Normal
7635,Rayo Vallecano,Sergio Camello,45+1,Normal
7635,Rayo Vallecano,Sergio Camello,47,Normal
7753,Rayo Vallecano,Sergio Camello,78,Normal
7175,Rayo Vallecano,Florian Lejeune,63,Normal
7175,Rayo Vallecano,Florian Lejeune,89,Normal
7480,Rayo Vallecano,Florian Lejeune,75,Normal
7301,Rayo Vallecano,Florian Lejeune,65,Normal
7727,Rayo Vallecano,Florian Lejeune,78,Normal
7753,Rayo Vallecano,Florian Lejeune,40,Normal
7865,Rayo Vallecano,Jorge de Frutos,82,Normal
6850,Rayo Vallecano,Leandro Cabrera,54,OG
5976,Rayo Vallecano,Luis Advíncula,31,Normal
7289,Rayo Vallecano,Mauro Arambarri,38,OG
5877,Rayo Vallecano,Raúl de Tomás,32,Normal
5985,Rayo Vallecano,Raúl de Tomás,6,Normal
5966,Rayo Vallecano,Raúl de Tomás,30,Normal
5851,Rayo Vallecano,Raúl de Tomás,34,Normal
6010,Rayo Vallecano,Raúl de Tomás,74,Normal
5828,Rayo Vallecano,Raúl de Tomás,24,Normal
5890,Rayo Vallecano,Raúl de Tomás,85,Normal
5806,Rayo Vallecano,Raúl de Tomás,58,Normal
5723,Rayo Vallecano,Raúl de Tomás,67,Normal
5774,Rayo Vallecano,Raúl de Tomás,47,Normal
5735,Rayo Vallecano,Raúl de Tomás,4,Normal
5735,Rayo Vallecano,Raúl de Tomás,37,Normal
5735,Rayo Vallecano,Raúl de Tomás,77,Normal
5673,Rayo Vallecano,Raúl de Tomás,45+1,Normal
7441,Rayo Vallecano,Raúl de Tomás,42,Penalty
7423,Rayo Vallecano,Raúl de Tomás,48,Normal
7449,Rayo Vallecano,Raúl de Tomás,84,Normal
7459,Rayo Vallecano,Raúl de Tomás,56,Normal
7710,Rayo Vallecano,Raúl de Tomás,27,Penalty
5762,Rayo Vallecano,Santi Comesaña,22,Normal
7002,Rayo Vallecano,Santi Comesaña,58,Normal
7204,Rayo Vallecano,Santi Comesaña,5,Normal
7354,Rayo Vallecano,Santi Comesaña,9,Normal
7434,Rayo Vallecano,Santi Comesaña,52,Normal
6834,Rayo Vallecano,Sergi Guardiola,16,Normal
7024,Rayo Vallecano,Sergi Guardiola,83,Normal
7073,Rayo Vallecano,Sergi Guardiola,21,Normal
7095,Rayo Vallecano,Sergi Guardiola,90+2,Normal
7042,Rayo Vallecano,Sergi Guardiola,42,Normal
7011,Rayo Vallecano,Sergi Guardiola,17,Normal
6866,Rayo Vallecano,Sergi Guardiola,19,Normal
7086,Rayo Vallecano,Sergi Guardiola,61,Penalty
5784,Rayo Vallecano,Álvaro García,83,Normal
5926,Rayo Vallecano,Álvaro García,71,Normal
5658,Rayo Vallecano,Álvaro García,57,Normal
5673,Rayo Vallecano,Álvaro García,66,Normal
6834,Rayo Vallecano,Álvaro García,20,Normal
7117,Rayo Vallecano,Álvaro García,5,Normal
7131,Rayo Vallecano,Álvaro García,9,Normal
6914,Rayo Vallecano,Álvaro García,7,Normal
6792,Rayo Vallecano,Álvaro García,65,Normal
7002,Rayo Vallecano,Álvaro García,3,Normal
7086,Rayo Vallecano,Álvaro García,18,Normal
7175,Rayo Vallecano,Álvaro García,45+1,Normal
7204,Rayo Vallecano,Álvaro García,44,Normal
7284,Rayo Vallecano,Álvaro García,63,Normal
7188,Rayo Vallecano,Álvaro García,61,Normal
7400,Rayo Vallecano,Álvaro García,19,Normal
7701,Rayo Vallecano,Álvaro García,76,Normal
7663,Rayo Vallecano,Álvaro García,42,Normal
7897,Rayo Vallecano,Álvaro García,4,Normal
7576,Rayo Vallecano,Álvaro García,5,Normal
7654,Rayo Vallecano,Álvaro García,75,Normal
7909,Rayo Vallecano,Álvaro García,26,Normal
5942,Rayo Vallecano,Álvaro Medrán,73,Normal
5950,Rayo Vallecano,Álvaro Medrán,71,Normal
5727,Rayo Vallecano,Álvaro Medrán,1,Normal
5955,Rayo Vallecano,Giannelli Imbula,29,Normal
7147,Rayo Vallecano,Mario Hernández,26,Normal
7909,Rayo Vallecano,Óscar Valentín,21,Normal
7365,Rayo Vallecano,Aridane Hernández,40,OG
7486,Rayo Vallecano,Nicolás González,52,OG
7131,Rayo Vallecano,Isaac Palazón Camacho,87,Normal
6837,Rayo Vallecano,Isaac Palazón Camacho,64,Normal
7175,Rayo Vallecano,Isaac Palazón Camacho,44,Penalty
7486,Rayo Vallecano,Isaac Palazón Camacho,5,Normal
7236,Rayo Vallecano,Isaac Palazón Camacho,65,Normal
7265,Rayo Vallecano,Isaac Palazón Camacho,40,Normal
7365,Rayo Vallecano,Isaac Palazón Camacho,43,Normal
7459,Rayo Vallecano,Isaac Palazón Camacho,63,Normal
7337,Rayo Vallecano,Isaac Palazón Camacho,23,Normal
7215,Rayo Vallecano,Isaac Palazón Camacho,62,Normal
7389,Rayo Vallecano,Isaac Palazón Camacho,57,Normal
7694,Rayo Vallecano,Isaac Palazón Camacho,29,Normal
7865,Rayo Vallecano,Isaac Palazón Camacho,43,Penalty
7787,Rayo Vallecano,Isaac Palazón Camacho,84,Normal
7535,Rayo Vallecano,Isaac Palazón Camacho,20,Penalty
6412,Valladolid,Jota,90,Normal
5853,Valladolid,Keko,9,Normal
5769,Valladolid,Keko,69,Normal
5834,Valladolid,Anuar,29,Normal
7266,Valladolid,Anuar,80,Normal
5983,Valladolid,Nacho,56,Normal
7388,Valladolid,Monchu,24,Normal
7360,Valladolid,Monchu,86,Normal
7485,Valladolid,Monchu,38,Normal
5906,Valladolid,Míchel,67,Normal
6370,Valladolid,Míchel,25,Penalty
6399,Valladolid,Míchel,39,Normal
6497,Valladolid,Míchel,71,Normal
5834,Valladolid,Unknown,12,Penalty
5816,Valladolid,Unknown,45+2,Penalty
5727,Valladolid,Unknown,88,Penalty
6315,Valladolid,Unknown,71,Penalty
6382,Valladolid,Unknown,36,Penalty
6280,Valladolid,Unknown,90+7,Penalty
6725,Valladolid,Unknown,48,Penalty
7169,Valladolid,Unknown,78,Penalty
6013,Valladolid,Antoñito,35,Normal
5702,Valladolid,Antoñito,54,Normal
7335,Valladolid,Cyle Larin,74,Normal
7327,Valladolid,Cyle Larin,4,Normal
7447,Valladolid,Cyle Larin,22,Penalty
7260,Valladolid,Cyle Larin,90,Normal
7297,Valladolid,Cyle Larin,30,Normal
7412,Valladolid,Cyle Larin,42,Penalty
7282,Valladolid,Cyle Larin,73,Normal
7402,Valladolid,Cyle Larin,6,Normal
5687,Valladolid,Enes Ünal,90+3,Normal
5942,Valladolid,Enes Ünal,6,Penalty
5889,Valladolid,Enes Ünal,69,Penalty
5968,Valladolid,Enes Ünal,65,Normal
5983,Valladolid,Enes Ünal,50,Normal
5895,Valladolid,Enes Ünal,76,Penalty
6115,Valladolid,Enes Ünal,8,Normal
6115,Valladolid,Enes Ünal,79,Normal
6220,Valladolid,Enes Ünal,2,Normal
6049,Valladolid,Enes Ünal,50,Penalty
6258,Valladolid,Enes Ünal,45+5,Penalty
6157,Valladolid,Enes Ünal,56,Normal
6548,Valladolid,Roque Mesa,7,Penalty
7197,Valladolid,Roque Mesa,46,Normal
7169,Valladolid,Roque Mesa,32,Normal
5687,Valladolid,Toni Villa,50,Normal
5702,Valladolid,Toni Villa,16,Normal
6725,Valladolid,Toni Villa,37,Normal
6525,Valladolid,Toni Villa,90+3,Normal
7360,Valladolid,Kike Pérez,33,Normal
6036,Valladolid,Kiko Olivas,15,Normal
6265,Valladolid,Kiko Olivas,25,Normal
6639,Valladolid,Lucas Olaza,86,Normal
5933,Valladolid,Waldo Rubio,21,Normal
6742,Valladolid,Waldo Rubio,51,Penalty
7176,Valladolid,Sergio León,16,Normal
7423,Valladolid,Sergio León,84,Normal
7507,Valladolid,Sergio León,20,Penalty
7507,Valladolid,Sergio León,37,Normal
7169,Valladolid,Sergio León,74,Normal
7169,Valladolid,Sergio León,79,Normal
5720,Valladolid,Óscar Plano,90+2,Normal
5968,Valladolid,Óscar Plano,39,Normal
5769,Valladolid,Óscar Plano,55,Normal
6355,Valladolid,Óscar Plano,12,Normal
6326,Valladolid,Óscar Plano,63,Normal
6023,Valladolid,Óscar Plano,89,Normal
6370,Valladolid,Óscar Plano,90+4,Normal
6515,Valladolid,Óscar Plano,78,Normal
6711,Valladolid,Óscar Plano,18,Normal
6576,Valladolid,Óscar Plano,14,Normal
6646,Valladolid,Óscar Plano,14,Normal
6412,Valladolid,Óscar Plano,45+2,Normal
7507,Valladolid,Óscar Plano,49,Normal
5645,Valladolid,Daniele Verde,90+1,Normal
5840,Valladolid,Daniele Verde,90+1,Penalty
7447,Valladolid,Gonzalo Plata,73,Normal
7197,Valladolid,Javi Sánchez,40,Normal
6698,Valladolid,Marcos André,82,Normal
6772,Valladolid,Marcos André,48,Normal
6415,Valladolid,Marcos André,57,Normal
6412,Valladolid,Marcos André,53,Normal
6450,Valladolid,Raúl García,87,Normal
7366,Valladolid,Selim Amallah,2,Normal
7360,Valladolid,Selim Amallah,68,Normal
6435,Valladolid,Shon Weissman,7,Normal
6435,Valladolid,Shon Weissman,76,Normal
6477,Valladolid,Shon Weissman,37,Normal
6663,Valladolid,Shon Weissman,85,Normal
6576,Valladolid,Shon Weissman,24,Normal
6670,Valladolid,Shon Weissman,68,Normal
7484,Valladolid,Shon Weissman,90+3,Normal
7320,Valladolid,Iván Sánchez,25,Normal
7366,Valladolid,Jawad El Yamiq,34,Normal
6343,Valladolid,Pablo Hervías,65,Normal
5737,Valladolid,Rubén Alcaraz,82,Normal
5816,Valladolid,Rubén Alcaraz,17,Normal
6000,Valladolid,Rubén Alcaraz,28,Normal
6220,Valladolid,Rubén Alcaraz,54,Normal
6168,Valladolid,Rubén Alcaraz,15,Normal
6515,Valladolid,Rubén Alcaraz,73,Normal
5707,Valladolid,Saúl Ñíguez,63,OG
7320,Valladolid,Álvaro Aguado,62,Normal
6742,Valladolid,Bruno González,35,Normal
5707,Valladolid,Fernando Calero,57,Normal
6027,Valladolid,Mohammed Salisu,39,Normal
6049,Valladolid,Sandro Ramírez,90+4,Normal
6211,Valladolid,Sandro Ramírez,76,Normal
6192,Valladolid,Sandro Ramírez,77,Normal
5942,Valladolid,Sergi Guardiola,80,Normal
5889,Valladolid,Sergi Guardiola,30,Normal
5840,Valladolid,Sergi Guardiola,90+3,Normal
6128,Valladolid,Sergi Guardiola,88,Normal
6109,Valladolid,Sergi Guardiola,83,Normal
6027,Valladolid,Sergi Guardiola,10,Normal
6315,Valladolid,Sergi Guardiola,71,Normal
6326,Valladolid,Sergi Guardiola,45+1,Normal
6023,Valladolid,Sergi Guardiola,63,Normal
6192,Valladolid,Sergi Guardiola,83,Normal
6179,Valladolid,Sergi Guardiola,56,Normal
6622,Valladolid,Sergi Guardiola,66,Penalty
7412,Valladolid,Sergio Escudero,74,Normal
6295,Valladolid,Víctor García,47,Normal
6570,Valladolid,Fabián Orellana,70,Normal
6435,Valladolid,Fabián Orellana,56,Penalty
6599,Valladolid,Fabián Orellana,44,Penalty
6663,Valladolid,Fabián Orellana,70,Normal
6632,Valladolid,Fabián Orellana,41,Penalty
6772,Valladolid,Fabián Orellana,19,Penalty
6393,Valladolid,Iñigo Martínez,71,OG
5968,Valladolid,Leonardo Suárez,90+4,Normal
5991,Valladolid,Leonardo Suárez,53,Normal
7447,Valladolid,Andreas Christensen,2,OG
5895,Valladolid,Joaquín Fernández,38,Normal
6049,Valladolid,Joaquín Fernández,40,Normal
6287,Valladolid,Joaquín Fernández,88,Normal
6497,Valladolid,Joaquín Fernández,89,Normal
7169,Valladolid,Joaquín Fernández,62,Normal
5862,Huesca,Cucho,3,Normal
5854,Huesca,Cucho,3,Normal
5721,Huesca,Cucho,72,Penalty
5712,Huesca,Cucho,44,Penalty
5935,Huesca,Juanpi,55,Penalty
5818,Huesca,Juanpi,7,Normal
5712,Huesca,Unknown,66,Penalty
6562,Huesca,Unknown,16,Penalty
6605,Huesca,Rafa Mir,15,Normal
6605,Huesca,Rafa Mir,54,Normal
6753,Huesca,Rafa Mir,46,Normal
6625,Huesca,Rafa Mir,3,Normal
6625,Huesca,Rafa Mir,88,Penalty
6594,Huesca,Rafa Mir,45+4,Penalty
6678,Huesca,Rafa Mir,45+1,Normal
6742,Huesca,Rafa Mir,52,Normal
6525,Huesca,Rafa Mir,37,Normal
6525,Huesca,Rafa Mir,50,Normal
6525,Huesca,Rafa Mir,57,Normal
6766,Huesca,Rafa Mir,67,Normal
6580,Huesca,Rafa Mir,16,Normal
6430,Huesca,Mikel Rico,21,Normal
5670,Huesca,Moi Gómez,35,Normal
5775,Huesca,Moi Gómez,53,Normal
6537,Huesca,Javi Galán,48,Normal
6470,Huesca,Jaime Seoane,84,Normal
5869,Huesca,Jorge Pulido,73,Normal
5654,Huesca,Jorge Pulido,90+3,Normal
5775,Huesca,Jorge Pulido,50,Normal
6562,Huesca,Jorge Pulido,39,Normal
6400,Huesca,Pablo Maffeo,42,Normal
5862,Huesca,Álex Gallar,42,Normal
5640,Huesca,Álex Gallar,5,Normal
5640,Huesca,Álex Gallar,40,Normal
5934,Huesca,Álex Gallar,90+2,Penalty
6430,Huesca,Borja García,49,Normal
6562,Huesca,Dani Escriche,31,Normal
5869,Huesca,Enric Gallego,63,Normal
5905,Huesca,Enric Gallego,54,Normal
5882,Huesca,Enric Gallego,63,Normal
5775,Huesca,Enric Gallego,19,Normal
5829,Huesca,Enric Gallego,35,Normal
5712,Huesca,Samuele Longo,90+4,Normal
5729,Huesca,David Ferreiro,73,Normal
6756,Huesca,David Ferreiro,74,Normal
6580,Huesca,David Ferreiro,74,Normal
5934,Huesca,Gonzalo Melero,66,Normal
